instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
neos-555884,zhifmvmultiple2residualifmv,82661.51469,18792.524865,11146.128886,-7.41616354301,-1.68601359783
gen,zhifmvmultiple2str10tr20dvo7,130927.190044,587.7324,587.7324,-222.766670756,1.0
protfold,zhifmvresidualifmv,118134.830295,186255.229611,230876.182479,1.95434472545,1.23956885915
sp98ar,zhifmvmultiple2str10tr20dvo7,141786.831579,16124.345981,7028.234782,-20.1738894584,-2.29422415175
noswot,zhifmvmultiple4,12544.1860966,16744.1868,10605.481817,-1.18280209358,-1.57882377142
layer2,prxt1,73740.8582625,16111.924166,16134.777675,-4.57030519712,1.00141842208
neos-960392,zhifmvresidualifmv,82097.2648219,29094.927731,18650.983119,-4.40176607839,-1.55996751192
dano3mip,zhifmvlgmiend1lyltmend1lyrdcifmv,102974.910131,20807.372701,22402.860516,-4.5965072209,1.07667896557
30n20b8,zhifmvnodehybrid,-18407.612638,667778.407893,842135.790435,-45.7493215985,1.26110065926
n050w4-1,zhifmvmultiple2str10tr20,138116.788568,23554.376894,16195.594855,-8.52804665739,-1.45436935814
